category,text
sport,arnesen deni rift santini tottenham sport director frank arnesen deni coach jacqu santini resign clash person white hart lane newspap specul santini feel undermin arnesen role club absolut true arnesen tell bbc radio live thing resign person problem talk recent say matter absolut arnesen say unabl throw light problem caus santini quit 13 game charg ad jacqu go exactli trust accept think respect plan weekend talk board monday clarifi situat arnesen counter critic time announc come 24 hour tottenham premiership fixtur charlton come person problem don think talk time say deni report santini give £3 pay absolut nonsen say go say spur sport director tottenham structur have sport director work alongsid coach base continent model arnesen see reason chang confid structur confid start juli lot confid tottenham say spur england defend gari steven say surpris system caus rift think problem lot deeply director footbal white hart lane santini steven tell live paper work frank arnesen creativ forward think expan player think santini opposit case organis disciplin happi conce goal sort arrang work peopl principl ideal work close happen
politics,thousand join strike wale thousand civil servant strike wale friday protest plan job cut rang servic wale affect civil servant wale join uk wide strike strike call public commerci servic union big civil servant decad action follow chancellor gordon brown announc juli 104 000 job cut 6 000 expect wale bad affect area wale depart work pension 2 000 job threaten wale picket hold strike civil servant protest town citi includ cardiff bangor aberystwyth wrexham gordon brown issu defiant statement strike say action affect govern determin save order increa invest healthcar educ transport fight crime decis mean polic teacher doctor nur say provid help inform reloc retrain help staff frontlin work public sector divert necessari chang essenti invest uk wide action hit jobcentr benefit agenc pension offic drive test centr strike affect welsh assembl build cardiff bay pass holder allow picket place wale protest countri pc union spokesman jeff evan say wale civil servic major employ civil servant employ wale proportion countri protest defend job local servic countri part object area welsh speak area particularli affect cut chancellor say cut allow fund teacher polic pier freelov senior benefit offic picket line compani hous cardiff say major peopl decid come threat job join civil servic provid servic decent pension think pay servic threaten job peopl like pension need face face servic imperson servic phone want impo pcsu deputi gener secretari hugh lan picket line say ask negoti announc sensibl way thing moment talk sensibl ballot day action action anticip ballot staff welsh assembl govern say strike nation civil servic issu specif issu local wale assembl
tech,microsoft get blog bug softwar giant microsoft take plung world blog launch test servic allow peopl publish blog onlin journal call msn space microsoft trail competitor like googl aol offer servic easi peopl set web journal blog short web log popular way peopl talk live express opinion onlin msn space free hotmail msn messeng account peopl abl choo layout page upload imag share photo album music playlist servic support banner ad simpl tool peopl express say msn blake irv microsoft foray blog take web phenomenon past year competitor like googl offer free servic blogger site aol provid member journal accur figur number blog exist hard come accord blog analysi firm technorati call blogospher doubl half month 18 month estim number blog exist exceed 4.8 million specul quarter regularli maintain
business,putin back state grab yuko russia presid defend purchas yuko key product unit state own oil firm rosneft say follow free market principl vladimir putin say right state own compani ensur interest meet rosneft buy 100 baikal financ group amount renationalis major chunk russia boom oil industri rosneft control 16 russia total crude oil output yuko share jump moscow climb 50 suspend rosneft process merg gazprom world big ga compani gazprom return major state ownership baikal surpris buyer oil ga giant yuko main product divis forc auction sunday market method mr putin say year end press confer moscow shed light kremlin motiv mr putin refer period call cowboy capit follow collap soviet union say privatis carri earli 1990 involv trickeri includ law break peopl seek acquir valuabl state properti state market method safeguard interest think normal russian presid say rosneft spokesman say acquisit plan build balanc nation energi corpor late announc come year wrangl push yuko russia big compani brink collap russian govern yuko yuganskneftega subsidiari sale week hit compani 27bn £14bn bill tax fine analyst yuko legal attempt block auction file bankruptci protect probabl caus week cloak dagger deal gazprom compani origin tip buy yuganskneftega ban take auction court injunct sell yuko unit littl know baikal rosneft russia abl circumv host tricki legal landmin analyst say sue russian govern say eric krau strategist moscow sovlink secur russian govern sovereign immun govern renationalis yuganskneftega analyst reckon saga long way rosneft announc come hour yuko accus gazprom illeg take sunday auction say seek damag 20bn claim late hear bankruptci court houston texa yuko file chapter 11 bankruptci protect find contempt court order block auction gazprom face have foreign asset seiz yuko lawyer expect tri baikal asset frozen lawyer claim auction illeg yuko offic houston file bankruptci asset protect law worldwid jurisdict muddi water merger rosneft gazprom author say ahead plan
business,g7 back africa debt relief plan g7 financ minist back plan write 100 debt world poor countri uk chancellor gordon brown say london meet world seven rich nation rememb 100 debt relief summit 37 countri benefit case case review bodi includ world bank imf say say support mr brown intern financ facil boost aid develop countri bbc correspond say meet produc movement uk ambit work need mr brown say major breakthrough intern organis offer 100 multilater debt relief vast bulk money owe poor countri begin final stage process debt owe poor countri build 20 30 year debt simpli unpay real world final take care say ad rich countri hear voic poor say insist govern reform need transpar tackl corrupt open poor rich nation bbc correspond patrick bartlett say agreement principl organis involv look work practic oxfam senior polici advis max lawson welcom statement say g7 minist pass hurdl 2005 ad need quickli turn propos real chang world poor million child die needlessli meet april rich countri go promis tackl obscen poverti need deliv deliv quickli talk continu financ increa oversea develop assist intern monetari fund imf look propos use gold suppli help debt relief effort meet april mr brown say g7 minist agre defer debt interest payment repay countri affect tsunami end 2005 uk plan intern financ facil iff help deal debt develop world agre mr brown want provid 10bn £5.38bn year decad g7 back money borrow financi market key element propos modern version marshal plan bring aid rebuild europ world war ii develop world mr brown say win support day say programm agre draw detail time g8 summit juli treasuri secretari john taylor say support iff legisl process complet commit poverti reduct provid financ say particular mechan work unit state work countri fine early tell bbc radio 4 today programm increa support africa past year 1.1bn year 4.6bn year south africa financ minist trevor manuel tell bbc talk point programm need approach wealthi nation board say money pledg dispen uk poverti poor nation key theme 2005 presid group g8 compris g7 russia g8 countri meet gleneagl scotland dinner friday night south african presid nelson mandela back mr brown plan urg financ chief write african debt provid extra 50bn £26.69bn year aid decad talk centr impact rise economi china india budget trade deficit europ japan act boost global econom growth hiv aid g7 minist call flexibl intern exchang rate say excess volatil impe econom growth repre china india russia south africa brazil invit attend session g8 summit set place juli
business,argentina close 102.6bn debt swap argentina set close 102.6bn £53.51bn debt restructur offer bondhold later friday govern hope creditor accept deal estim loss bondhold 70 origin valu bond major expect accept govern offer argentina default debt year ago big sovereign default modern histori yesterday argentina economi minist roberto lavagna say estim result restructur readi thursday 3 march argentina presid nestor kirchner say friday year ago start swap negoti tell crazi irrat ad govern close achiev good debt renegoti histori countri default 102.6bn base origin debt 81.8bn plu interest past year offer ahead intern lawsuit behalf aggriev investor follow analyst optimist despit tough term bondhold 70 80 bondhold expect accept term offer 18 februari creditor hold 41bn 40 total debt accept offer sort debt enhanc countri credibl intern market enabl attract foreign invest argentina bondhold 38.4 resid argentina 15.6 itali 10.3 switzerland 9.1 unit state 5.1 germani 3.1 japan investor uk holland luxembourg 1 remaind break countri deal like take enthusiast domest investor benefit argentina economi stabl
tech,global digit divid narrow digit divid rich poor nation narrow fast accord world bank report world bank question unit nation campaign increa usag access technolog poor nation peopl develop world get access incred rate far fast past say report spokesman un world summit inform societi say digit divid remain real digit divid rapidli close world bank report say half world popul access fix line telephon report say 77 mobil network report figur surpass wsi campaign goal call 50 access telephon 2015 un hope widen access technolog mobil phone net help erad poverti develop countri catch rich world term access mobil network report say africa worldwid trend rapid rollout appli countri rich poor reform african asian european latin american spokesman world summit inform societi wsi meet week geneva tell bbc news websit digit divid real need address financ find help narrow divid tuesday meet wsi geneva agre creation digit solitari fund fund voluntari help financ local commun base project say wsi spokesman propos agre voluntari contribut 1 contract obtain privat technolog servic provid digit solidar fund exact financ mechan fund iron come day say wsi percent resourc collect fund avail project develop countri 30 project develop countri 10 project develop countri
business,axa sun life cut bonu payment life insur axa sun life lower annual bonu payout 50 000 profit investor regular annual bonu rate axa equiti law profit polici cut 2 1 2004 axa blame poor stock market perform cut ad recent gain offset market fall see 2001 2002 cut hit estim 3 axa policyhold rest know fate march cut axa polici mean policyhold invest £50 month endow polici past 25 year final matur payout £46 998 equat annual invest growth rate 8 axa say profit polici design smooth peak trough stock market volatil heavi stock market fall 2001 2002 forc firm trim bonu rate polici stock market grown past 18 month undo damag occur 2001 2002 axa spokesman mark hamilton axa spokesman tell bbc news axa cut payout investor januari
business,kraft cut snack ad child kraft plan cut advertis product like oreo cooki sugari kool aid drink effort promot healthi eat large food maker add label nutrit low fat brand promot benefit kraft rival pepsico begin similar label initi year move come firm face critic consum group concern rise level obe child major food manufactur recent reformul content calori heavi product kraft new advertis polici cover advertis tv radio print public aim child age 11 mean commerci famou snack cereal show earli morn cartoon show tv replac food drink qualifi kraft new sensibl solut label firm say continu advertis product medium see parent famili audienc work way encourag adult child eat wise select nutrit balanc diet say lanc friedmann kraft senior vice presid
sport,greek duo clear dope case sprinter kosta kenteri katerina thanou clear dope offenc independ tribun duo provision suspend iaaf allegedli miss drug test includ eve athen olymp greek athlet feder tribun overturn ban decis iaaf contest court arbitr sport pair coach christo tzeko ban year kenteri 31 thanou 30 charg avoid drug test tel aviv chicago athen fail notifi anti dope offici whereabout olymp withdraw olymp miss drug test olymp villag 12 august pair spend day hospit claim injur motorcycl crash intern olymp committe demand iaaf investig affair lead hear greek tribun head tribun kosta panagopoulo say prove athlet refu test athen charg substanti say way kenteri inform appear dope test goe thanou kenteri lawyer gregori ioannidi say decis mean mr kenteri exoner highli damag unfound charg extrem harm career consist maintain innoc substanti evid abl submit tribun follow deliber januari evid show mr kenteri ask submit test intern olymp committe possibl guilti deliber avoid show case answer mr kenteri give opportun deserv rebuild career knowledg stain charact suffer greatli ordeal expo famili enorm pressur iaaf say surpris verdict spokesman nick davi say note decis greek author interest dope review board consid english version decis
sport,kerr frustrat victori margin republ ireland manag brian kerr admit frustrat score goal friendli win croatia robbi kean take republ record 24 half goal prove victori good chanc shame technic gift team say kerr give condit standard croatian team happi win republ keep clean sheet eighth time 11 match unbeaten 14 home game kerr succeed mick mccarthi kerr applaud decis earn victori brilliant goal fantast skill damien duff robbi scuf littl good goal matchwinn kean prais duff role goal great play damien say tottenham striker tri snif know time 10 duffer go box play differ brian kerr want tri good young stephen elliott get run condit difficult definit futur nice young player come man match duff explain go wrong fluf chanc 2 0 midway second half opt bring steve finnan cross shoot bar close rang header look good option head time complet lose light say chelsea star desper scoresheet result import thing good year go nice qualifi hope continu 2005
sport,galla see hor race chelsea william galla believ battl arsen premiership come month ll hor race way end season go tell bbc sport need good need lot luck need bit hard arsen player chelsea boy know get power hand ad galla know go happen footbal season ago manch unit pick point end season win titl obvious chelsea want come second know happen footbal challeng come arsen player challeng come galla give extra confid impact manag jose mourinho take manag summer french intern defend believ mourinho perfectli suit boss squad chelsea star say manageri expertis prevent player revolt normal get team big name finish touch finish touch chelsea fantast manag like mourinho say ice cake club fantast knack think incred qualiti mourinho player fan consid star dress room absolut equal mourinho remind doesn creat wonder atmospher everybodi play laugh day chang dress room atmospher year
sport,chelsea clinch cup extra time extra time score 90 min 1 1 john arn riis volley liverpool ahead 45 second steven gerrard score 79th minut goal blue boss jose mourinho send taunt liverpool fan goal watch televis go win game drogba kezman score close rang antonio nunez header ten final amaz climax give mourinho silverwar chelsea manag controversi mourinho send appar put finger lip hush liverpool fan hush extraordinari open red take stun lead insid minut riis connect well morient cross smash leave foot volley past petr cech goal quick leagu cup final stun blue previous rock solid confid shake consecut loss newcastl barcelona previou week blue attack chanc limit jerzi dudek equal frank lampard power strike drive drogba low shot despit frustrat chelsea begin domin midfield serious threaten break liverpool organis defenc joe cole shot block promis damien duff break halt good tackl djimi traor red reach half time major scare blue begin second half urgenc peg liverpool liverpool live danger need fantast doubl save dudek 54 minut stretch gudjohnsen header smother william galla follow despit chelsea possess liverpool fashion clear opportun lui garcia fed dietmar hamann shot forc superb save cech blue increasingli adventur approach see liverpool earn chanc break 75 minut paulo ferreira deni gerrard ditch tackl gerrard scoresheet minut later unfortun fashion inadvert deflect ferrerira free kick past keeper post bring chelsea level prompt mourinho reaction see send chelsea press duff chanc win game seven minut remain dudek save brave irishman foot milan baro shot wildli end ensur extra time drogba head chelsea minut extra time striker see ball rebound post second half time interv drogba mistak pick ball glen johnson long throw insid yard box sidefoot home kezman appear game safe net close rang gudjohnsen cross 110th minut drama nunez beat cech high ball minut remain head level despit liverpool desper attack chelsea clung win dudek finnan carragh hyypia traor biscan 67 lui garcia gerrard hamann riis kewel nunez 56 morient baro 74 sub pellegrino carson hyypia traor hamann carragh riis 1 nunez 113 cech paulo ferreira ricardo carvalho terri galla kezman 74 jarosik gudjohnsen 45 lampard makelel cole johnson 81 drogba duff sub pidgeley tiago lampard kezman drogba duff gerrard 79 og drogba 107 kezman 112 78 000 bennett kent
business,gm crunch talk fiat futur fiat meet car giant gener motor gm tuesday attempt reach agreement futur italian firm loss make auto group fiat claim gm legal oblig buy 90 car unit gm say contract sign 2000 long valid press report specul fiat will accept cash payment return drop claim compani want cut cost car industri adjust wane demand meet fiat boss sergio marchionn gm rick wagon place 1330 gmt zurich accord reuter news agenc mr marchionn confid firm legal posit say interview financi time gm argument leg agreement question date gm decis buy 20 fiat auto divis 2000 time give italian firm right option sell remain stake gm recent week fiat reiter claim valid legal bind gm argu fiat share sale year cut gm hold 10 asset sale fiat termin agreement sell fiat car make unit prove simpl analyst especi compani close link itali industri heritag polit public pressur push firm reach compromis expect fiat exercis auto busi unwil gm point brokerag merril lynch say note investor ad legal battl protract damag busi far awar agnelli famili indirectli control 30 fiat give firm public indic want sell auto busi fiat will cancel exchang money
tech,invent turn innov unlik futur technolog invent go kind transform impact past histori take look great invent like car transistor defin technolog ultim chang peopl live substanti say nick donofrio senior vice presid technolog manufactur ibm thing actual improv peopl live social cultur chang discoveri invent bring car bring crucial chang peopl live citi give abil suburb whilst have mobil access talk innov creat real valu 21st centuri think like fast mr donofrio tell bbc news websit give royal academi engin 2004 hinton lectur invent discoveri like valu transistor automobil equival thing invent discov go abl gener real busi valu wealth thing altogeth new idea academ explor technolog impact wide societi year mean technolog compani new idea method devic differ kind think peopl valu innov technolog differ phase come technolog argu mr donofrio industri week 2003 technolog leader year hype promis technolog leader demonstr thing work sen differ life get well result dotcom era jump face minut somebodi new thing awe weren sure weren sure need weren sure valu cool chang innov technolog peopl affect daili live say come slowli subtleti way long face creep pervas nanotechnolog play key kind pervas environ sort way new superconduct materi coat power memori storag big believ evolut industri pervas environ incred network infrastructur say mr donofrio pervas comput wireless comput rule jewelleri cloth everyday object interfac instead bulki wire screen keyboard net true network take grant like air peopl stay connect peopl know live well say mr donofrio trillion devic connect net way peopl know natur interfac develop devic shape persona technolog underus voic tell jewelleri sort financ ultim say mr donofrio valu comput illiter sound like technolog world go mad mr donofrio vision innov happen vision rich robust network capabl deep comput say mr donofrio deep comput abil perform lot complex calcul massiv amount datum integr concept supercomput valu accord ibm help human work extrem complex problem come valuabl solut like refin million net search result find cure disea understand exactli gene protein oper pervas comput presum mean have technolog awar diver context command requir diver world comput technolog environ furnitur wall cloth physic space import consider go need broad rang skill experi confid set scienc engin technolog industri go short skill say right innov need multidisciplinari collabor woman tend trait lot well man eventu woman win life physic scienc say uk dti fund resourc centr woman set target 40 represent set industri board ibm accord mr donofrio 30 goal research team prefer organis woman scienc technolog begin career issu global diver busi matter moral social concern mr donofrio believ issu global diver say custom diver client diver expect look like woman underrepre minor succeed leadership posit imper constantli look like
entertainment,dutch watch van gogh film film slay dutch director theo van gogh call 06/05 premier hagu member van gogh famili celebr attend screen 06/05 base murder anti immigr politician pim fortuyn van gogh shot stab death amsterdam week ago dutch moroccan man suspect radic islamist link charg kill fortuyn death 2002 convuls netherland dutch peopl question countri self imag peac toler nation wake murder trigger heat debat immigr anim right activist sentenc 18 year prison year kill fortuyn early year van gogh film accus islam promot violenc woman caus outrag muslim death threat film 06/05 avail internet wednesday gener relea dutch cinema januari van gogh movi mix real imag day fortuyn murder fiction plot dutch intellig servic conspir silenc politician stori unfold eye freelanc photograph unwittingli take pictur reveal involv dutch author fortuyn murder photograph jim de booy goe run secret servic agent burgl home threaten famili
sport,davenport hit wimbledon world number lindsay davenport criticis wimbledon issu equal prize money woman react disput comment england club chairman tim phillip american say think highli insult prize money take away somebodi think mr phillip say win money flower wimbledon insult england club spokesperson deni phillip remark insist definit didn statement ad say humor asid end radio interview conver move talk wimbledon ground davenport speak follow announc week dubai duti free event join australian open offer equal prize money woman hear woman play set man play say daveport good woman go beat good man differ game watch woman doesn well wor hope abl chang peopl mind serena william dubai ad obvious equal prize money woman tenni excit man tenni excit woman right bring spectat abl reap abl reap
sport,big gun ea san jose seed american andi roddick andr agassi surviv minor scare reach sap open agassi endur earli problem leave hand dane kenneth carlsen seal 7 5 6 1 victori world number roddick drop set korean player hyung taik lee pull 6 3 3 6 6 2 win san jose california seventh seed jurgen melzer come 6 3 6 3 xavier maliss winner delray beach week frenchman cyril saulnier fire 19 ace secur 6 1 7 6 win czech qualifi toma zib roddick break racket frustrat game second set unimpress form play great say go battl lot peopl assumpt easi play week 12th time 13 appear event agassi 34 progress quarter final stage come 0 40 open game hold serv gradual wear carlsen attack backhand agassi employ lob charg net unsettl 31 year old dane rank 88th world match go get real patient wait opportun feel pretti good say agassi
tech,digit guru float sub-$100 pc nichola negropont chairman founder mit medium lab say develop laptop pc sale 100 £53 tell bbc world servic programm digit hope educ tool develop countri say laptop child import develop child famili villag neighbourhood say child use laptop like text book describ devic strip laptop run linux base oper system display 20 need rear project imag ordinari flat panel second trick rid fat skinni gain speed abil use small processor slow memori devic probabl export kit part assembl local cost mr negropont say profit ventur recognis manufactur compon make money 1995 mr negropont publish bestsel digit wide see predict digit age concept base experi state main child give laptop comput home work idea popular child initi receiv resist teacher problem laptop get break mr negropont adapt idea work cambodia set school wife give child laptop 25 laptop year ago break kid cherish thing tv telephon game machin textbook mr negropont want laptop common mobil phone conce ambiti nokia 200 million cell phone year claim go 200 million laptop big number talk year talk month plan distribut end 2006 discuss chine educ ministri expect larg order china spend 17 child year textbook year distribut sell laptop quantiti million ministri educ cheap market overhead away
business,brazil buy boost belgium inbev belgian brew giant inbev see profit soar thank acquisit brazil big beer firm ambev year inbev make stella artoi say pre tax profit 2004 rise 56 1.16bn euro 1.5bn £800 say expect solid growth 2005 perform come sale 21 8.6bn euro firm interbrew world big brewer volum buy ambev august 2004 acquisit mean sale volum grow 57 2004 month ambev sale account increa beermak anheus busch sell beer volum inbev big term valu sale continu demand inbev product south american market brazilian arm popular mean expect boost turnov brazil busi say ing analyst gerard rijk inbev strong perform ambev boost share brazil beer market 62 end 2003 68 decemb 2004 inbev report contrast inbev european busi see volum sale fall 2.5 central eastern european sale rise 12 overal net profit 42 719 euro
tech,net regul possibl blur boundari tv internet rais question regul watchdog ofcom say content tv internet set close year tv qualiti video onlin norm debat westminst net industri consid option lord curri chairman super regul ofcom tell panel protect audienc primari concern watchdog despit have remit regul net content disquiet increa internet servic provid speech ofcom recent month hint regul option debat organis internet servic provid associ ispa lord curri rule possibl regul challeng aris boundari tv internet truli blur balanc strike protect consum allow assess risk say adopt rule current exist regul tv content self regul current practic net industri discuss studi suggest million household uk adopt broadband end 2005 technolog open door tv content deliv net internet servic provid medium compani stream video content web bt set entertain divis creat distribut content come sourc bskyb itv bbc head divis andrew burk speak possibl creat content platform risqu new age celebr chef serv explet hot dinner sure push limit say fact say content request consum go length download mayb entir regul free internet servic provid long claim respon content carri server law commiss dub mere conduit 2002 defenc appli actual knowledg illeg content fail remov level respon test high profil legal case richard ayer portal director tiscali say littl point tri regul internet imposs huge chang afoot 2005 predict compani bbc offer tv content net bbc plan interact medium player surfer chanc download programm eastend gear net tv mainstream rais new set question say vast sum money involv maintain network suppli huge quantiti datum herald new digit licenc fee say mr ayer inappropri net content obvious pornographi view child continu domin headlin internet regul remain polit issu say mp richard allan liber democrat spokesman mr allan think answer lie cri imposs regul appli offlin law onlin fact instead see regul bring onlin futur bring end regul know tv content lord curri depart panel agre realiti internet peopl power like reign content demand consum pull push consum choic watch watersh net say mr burk
entertainment,india deport bollywood actress india order deport iranian bear model actress negar khan norway say work illeg visa khan raunchi role music video bollywood film past year distress actress tell medium drive straight airport routin appoint bombay immigr offic immigr offici say warn visa year khan tell indian news channel mobil phone let home bag cloth money notic don know take away like wrong visa say work allow lawyer bipin bihari deputi polic chief bombay say khan send norway hold passport avail flight visitor visa engag commerci ventur say issu notic year view go norway return year work khan big success steami hindi song chadti jawani rise youth khan involv controversi topless photo alleg appear norwegian magazin
politics,labour mp prais tori campaign conserv lot smart way conduct gener elect campaign labour backbench say derek wyatt say have month campaign turn voter suggest peopl bore thing want great campaign role chancellor gordon brown labour say economi heart campaign mr brown promin role mr wyatt argu way current figur poll peopl trust deliv year economi unmatch world tad foolish labour parti use past elect labour elect chief alan milburn deni attempt sidelin mr brown face critic let tori set agenda mr wyatt predict campaign way properli chancellor deliv budget mp sittingbourn sheppey say prime minist toni blair tri hard improv stand elector sort campaign trust mr blair hurt iraq controversi ad labour parti spokesman play differ mr wyatt say mr brown promin campaign role elect choic labour take britain forward conserv take
sport,ireland 17 12 south africa ronan gara score ireland point home claim second win south africa emot day lansdown road gara half tri poach quick tap penalti help irish 8 3 lead half time gara penalti extend ireland lead 17 6 game enter final quarter perci montgomeri penalti set frantic finish ireland hold claim famou victori ireland begin strongli lead match ten close fight awar threat pose south african ireland press hard outset play impress rugbi search breakthrough earli deni hicki think tri delight backlin shane horgan pass adjudg go forward refere paul honiss ireland continu press show intent opt line 19th minut straight forward point offer south african infre minut later lead ireland point gara take quick tap penalti charg opposit line irish tri springbok feel hard captain john smit play gara pounc refere honiss tell skipper warn player consist infre sting score south african repli tri 60 second geordan murphi ankl tap tackl deni certain tri perci montgomeri springbok win penalti minut later montgomeri easili slot cut ireland lead 5 3 ireland get jail south african overlap near irish line wast chanc sustain springbok pressur irish produc attack 34th minut culmin gara clever drop goal restor lead point remain margin half time sustain irish pressur immedi half time reward gara penalti montgomeri respond quickli slot superb penalti near right touchlin cut ireland lead point montgomeri burst irish defenc 48th minut take superb girvan dempsey tackl prevent tri south african suffer doubl blow 52nd minut schalk burger sin bin second week row kill ball gara punish transgress notch penalti 61st minut hicki leave frustrat poor pass girvan dempsey chanc seal match wast late tackl brian driscol enabl gara notch penalti 63rd minut extend ireland lead 17 6 montgomeri penalti ireland lead peril springbok close point seven minut remain south africa produc huge effort close minut ireland hold claim deserv victori dempsey murphi driscol capt horgan hicki gara stringer corrigan byrn hay kelli connel easterbi connor foley sheahan horan callaghan miller easterbi humphrey magg montgomeri paul joubert de wet barri willem van der westhuyzen du preez du randt smit captain andrew botha matfield burger aj venter van niekerk shimang cj van der lind britz rossouw claassen de villier du toit fouri paul honiss new zealand
business,yuko drop bank court bid russian oil compani yuko drop threat legal action bank accus involv sale key yugansk unit state own rosneft buy unit 9.3bn £5bn yuko forc sell asset meet 27.5bn tax bill yuko say sale illeg pursu damag court lawyer accept abn amro bnp pariba calyon jp morgan chase bank dresdner kleinwort wasserstein involv sale financ yuko outstand complaint deutsch bank alleg leader consortium bid yugansk state ga monopoli gazprom compani accus gazprom russian feder russian firm gazprom expect win decemb auction end bid yugansk sell littl know shell compani turn buy rosneft yuko claim downfal punish polit ambit founder mikhail khodorkovski firm financ chief base file bankruptci houston texa seek court injunct sale deutsch bank suggest yuko artifici manufactur legal case stop sale main asset hear schedul februari 16 17 rule court jurisdict case
politics,royal success shake labour peer withdraw propos femal member royal famili right male legisl end right male heir old sister succeed crown torn ancient legisl ban heir throne marri roman cathol govern refu lord dub success crown bill say complex rais constitut issu lord chancellor lord falcon agre 1701 act settlement govern success discriminatori ad practic purpos effect limit chang propos lord dub complex controversi undertak rais major constitut issu say lord falcon say 22 member royal famili line success princ wale elig succeed unaffect act simpl matter tinker lightli wish remov form discrimin isn proper form ad rule chang futur say lord dub privat member bill pass peer urg mp oppos common lord dub agre withdraw bill second read hous lord urg govern think later stage forev don want chang thing difficult tell peer debat labour peer minist say monarchi symboli valu countri don want situat valu countri move monarchi centuri time sure oppos discrimin ground gender sure oppos discrimin cathol oppon bill includ tori lord campbel alloway bishop winch rt rev michael scott joynt say separ state church england christian faith secular state markedli toler rt rev scott joynt argu
business,fiat chief take steer wheel chief execut fiat conglomer take day day control struggl car busi effort turn sergio marchionn replac herbert demel chief execut fiat auto mr demel leav compani mr marchionn fourth head busi expect 800 euro 1bn loss 2004 year fiat underperform market europ year see flat sale car busi oper loss year forc push break target 2005 2006 manag chang wide shake busi follow fiat resolut disput gener motor major restructur fiat integr maserati car compani current own ferrari oper ferrari fiat own major stake separ float stock market 2006 2007 mr marchionn join compani year say fiat auto princip focu attent decis post chief execut auto unit speed compani recoveri say profound cultur transform underway follow manag reorganis deliv agil effici structur ad mr marchionn background car industri play increa role group activ year say seri new model launch group recoveri plan boost revenu hope car busi good know alfa romeo marqu expect loss 800 euro 2004 sale expect fall 2005 fiat say week exit unprofit area rental car market mr demel car industri veteran take helm novemb 2003 recruit fiat chief execut giusepp morchio mr morchio bid year chairman death presid umberto agnelli reject find agnelli famili mr morchio subsequ resign early week fiat reach agreement gm dissolv allianc oblig gm buy italian firm outright gm pay fiat 2bn settlement
tech,bt offer free net phone call bt offer custom free internet telephon call sign broadband decemb christma away entitl custom free telephon call uk internet user need use bt internet telephoni softwar know bt commun microphon speaker headset pc bt launch promot potenti broadband connect custom peopl want advantag offer need bt fix line custom sign broadband onlin offer limit 50 000 peopl sign limit free call includ call mobil non geograph number 0870 premium number intern number bt keen provid extra servic broadband custom peopl bt commun find far conveni way make pc say andrew burk director valu ad servic bt retail home high speed access provid increasingli offer add on cheap net call broadband telephoni attract custom bt want sure wave servic say ian fogg analyst jupit research bt commun quiet launch summer bt wave flag bit ad bt struggl maintain market share broadband subscrib competitor enter market report bt lose 10 market share year half broadband user 40 bt hope late offer persuad peopl jump broadband bandwagon current 1.3 million broadband subscrib
tech,mobil doubl bu ticket mobil soon doubl travel card nokia plan tri wireless ticket system german buse earli year travel citi hanau near frankfurt abl pay ticket pass phone smart card reader instal buse passeng need nokia 3220 handset special shell attach system reduc queue travel easy say nokia transport system world see advantag ticketless smartcard mobil phone step say gerhard roman head market develop nokia ticketless trial start earli 2005 peopl abl access transport inform timet phone nokia work electron giant philip develop shell mobil phone compat hanau exist ticket system system open possibl mobil devic interact everyday environ say mr roman shop product inform bu stop inform bu exampl pass advert rock star find detail concert rington tell bbc news websit confid trial run germani extend transport system countri technolog offer access lot servic make easi inform want say
politics,tori leader clear work scottish conserv parti leader david mcletchi claim clear potenti conflict interest edinburgh msp earn £30 000 year law firm tod murray partner mr mcletchi say take advic holyrood offici detail need declar advis exercis judgement avoid percept conflict say wrong msp mr mcletchi sign parliamentari motion question expan plan edinburgh airport emerg tod murray client oppos develop mr mcletchi seek guidanc standard committe clarifi posit bbc scotland polit correspond glenn campbel say complaint mr mcletchi question rais dual role glenn say msp advis guard conflict interest percept conflict mr mcletchi say clear conflict interest aris case judgement take effect vindic look advic give alleg unfound say chang respect work law firm matter discuss partner tod murray firm good work relationship year say mr mcletchi don suppos ll work forev lawyer politician deserv retir will time limit
tech,disney back soni dvd technolog gener dvd technolog back soni receiv major boost film giant disney say produc futur dvd soni blu ray disc technolog rule rival format develop toshiba compet dvd format blu ray develop soni toshiba hd dvd court film studio month gener dvd promis high qualiti pictur sound lot datum technolog use blue laser write inform short wavelength datum store disney late studio announc technolog back format battl mirror 1980 betamax versu vh war soni lose jvc fight current battl hollywood heart mind crucial high definit film bring billion revenu studio prefer use standard month paramount univer warner brother say opt toshiba nec back format hd dvd high definit disc studio current produc 45 dvd content soni pictur entertain mgm studio stake allegi blu ray disc associ member includ technolog compani dell samsung matsushita twentieth centuri fox announc technolog support fox decid blu ray mean format 47 share dvd content disney say film avail blu ray format dvd player standard go sale north america japan expect 2006 univer start produc film hd dvd format 2005 paramount start relea titl standard 2006 toshiba expect sale hd dvd reach 300bn yen 2.9bn £1.5bn 2010
business,air jamaica state control jamaican govern regain control air jamaica bid help ail compani financi difficulti firm fail money state sell major stake hotel tycoon gordon stewart 1994 common carrier air jamaica debt 560 £291 hit high fuel cost impact 11 septemb attack compani restructur aim find new buyer administr commit viabl nation airlin serv major catalyst economi say financ minist omar davi 35 year old airlin transport 55 passeng island pilot reportedli good pay industri senior member staff earn excess 234 000 year
