category,text
sport,woodward eyes brennan for lions toulouse s former irish international trevor brennan could be one of clive woodward s many surprises when the 44-man lions tour squad is announced.  brennan  who last played for ireland against samoa in 2001  is held in high esteem by the former england coach.  if you speak to the players there s a huge amount of respect for the guy   woodward told the sunday independent.  players tend to know better than most coaches. it s not just the irish  but welsh and english players as well.  the 31-year-old former dublin milkman moved from leinster to toulouse in 2003 and immediately picked up a heineken cup winner s medal in an all-french final against perpignan at lansdowne road.  brennan is highly-rated at stade toulousain  where he is used anywhere in the back five. woodward is ensuring his preparations for the trip to new zealand in june are as thorough as possible.  i ve spoken to quite a few players  and they probably don t know what they re actually saying when we re having these conversations   he told the newspaper.  but you talk about certain players and they ll say if they think they re up to scratch or that they don t want them in their team.  i haven t heard a bad word said against trevor  which  considering he has a pretty tough guy reputation  is  to me  impressive.
politics,tsunami  won t divert africa aid  uk aid to help the victims of the asian tsunami disaster will not take much needed relief from africa  prime minister tony blair has promised.  mr blair told the bbc s breakfast with frost show the money spent on the tsunami would not  invade  the money britain wanted to spend on africa. questioned about the disaster  he said his faith in god had not been shaken. he added he would give new figures on the number of tsunami-related british deaths to the commons on monday. foreign secretary jack straw said on friday that about 440 britons were either dead or missing in the disaster.  mr blair told sunday s programme:  since jack straw gave those figures a couple of days ago they haven t moved a great deal  which should give us some hope that we are beginning to reach the peak of the numbers. but we just can t be sure.  it is just an immensely difficult job to get absolutely accurate figures  all countries are struggling with this.   he said the £50 million originally allocated from the department for international development was now  well on the way  to being spent. but the exact allocation could not be clarified until the world bank had completed its assessment of the needs of the countries affected. within the next few weeks a clearer picture would emerge of the long-term costs of reconstruction  he added. but he pledged that africa - which sees a  preventable  tsunami-size death toll every month from conflict  disease and poverty - would not be neglected. as britain takes up its presidency of the g8 group of leading nations  mr blair said ministers had a big agenda for africa.  for the first time we have a plan that won t just deal with aid and debt but will also deal on issues of governance within african countries and conflict resolution   he said.  a lot of the problems in africa come from conflict  that again are preventable  but only with the right systems in place.
entertainment,wal-mart is sued over rude lyrics the parents of a 13-year-old girl are suing us supermarket giant wal-mart over a cd by rock group evanescence that contains swear words.  the lawsuit  filed in washington county  alleges wal-mart deceived customers by not putting warning labels on the cover. trevin skeens alleges wal-mart knew of the offending word because it had censored it on its music sales website. wal-mart said it was investigating the claims but had no plans to pull the cd. wal-mart has a policy of not stocking cds which carry parental advisory labels. mr skeens said he bought the anywhere but home cd for his daughter and was shocked to hear the swearing when it was played in their car.   i don t want any other families to get this  expecting it to be clean. it needs to be removed from the shelves to prevent other children from hearing it   said mr skeens of brownsville. the lawsuit seeks to force wal-mart to censor the music or remove it from its stores in maryland. it also seeks damages of up to $74 500 (£38 660) for every customer who bought the cd at maryland wal-marts  and also naming record label wind-up records and distributor bmg entertainment in the legal action.  while wal-mart sets high standards  it would not be possible to eliminate every image  word or topic that an individual might find objectionable   wal-mart spokesman guy whitcomb told the herald-mail of hagerstown.
tech,peer-to-peer nets  here to stay  peer-to-peer (p2p) networks are here to stay  and are on the verge of being exploited by commercial media firms  says a panel of industry experts.  once several high-profile legal cases against file-sharers are resolved this year  firms will be very keen to try and make money from p2p technology. the expert panel probed the future of p2p at the consumer electronics show in las vegas earlier in january. the first convictions for p2p piracy were handed out in the us in january. william trowbridge and michael chicoine pleaded guilty to charges that they infringed copyright by illegally sharing music  movies and software. since the first successful file-sharing network napster was forced to close down  the entertainment industry has been nervous and critical of p2p technology  blaming it for falling sales and piracy. but that is going to change very soon  according to the panel.  the music and film industries have started some big legal cases against owners of legitimate p2p networks - which are not illegal in themselves - and of individuals accused of distributing pirated content over networks. but they have slowly realised that p2p is a good way to distribute content  said travis kalanick  founder and chairman of p2p network red swoosh  and soon they are all going to want a slice of it. they are just waiting to come up with  business models  that work for them  which includes digital rights management and copy-protection standards.  but  until the legal actions are resolved  experimentation with p2p cannot not happen  said michael weiss  president of streamcast networks. remembering the furore around vcrs when they first came out  mr weiss said:  old media always tries to stop new media.  when they can t stop it  they try to control it. then they figure out how to make money and they always make a lot of money.  once the courts decided that the vcr in itself was not an illegal technology  the film studios turned it into an extremely lucrative business. in august 2004  the san francisco-based us court of appeals ruled in favour of grokster and streamcast  two file-sharing networks. the court said they were essentially in the same position that sony was in the 1980s vcr battle  and said that the networks themselves could not be deemed as illegal.  p2p networks usually do not rely on dedicated servers for the transfer of files. instead it uses direct connections between computers - or clients. there are now many different types of p2p systems than work in different ways. p2p nets can be used to share any kind of file  like photos  free software  licensed music and any other digital content. the bbc has already decided to embrace the technology. it aims to offer most of its own programmes for download this year and it will use p2p technology to distribute them. the files would be locked seven days after a programme aired making rights management easier to control. but the technology is still demonised and misunderstood by many. the global entertainment industry says more than 2.6 billion copyrighted music files are downloaded every month  and about half a million films are downloaded a day. legal music download services  like apple itunes  napster  have rushed into the music marketplace to try and lure file-sharers away from free content. sales of legally-downloaded songs grew tenfold in 2004  with 200 million tracks bought online in the us and europe in 12 months  the ifpi reported this week. but such download services are very different from p2p networks  not least because of the financial aspect.  there are several money-spinning models that could turn p2p into a golden egg for commercial entertainment companies. paid-for-pass-along  in which firms receive money each time a file is shared  along with various drm solutions and advertiser-based options are all being considered.  we see there are going to be different models for commoditising p2p   said marc morgenstern  vice president of anti-piracy firm overpeer.   consumers are hungry for it and we will discover new models together   agreed mr morgenstern. but many net users will continue to ignore the entertainment industry s potential controlling grip on content and p2p technology by continuing to use it for their own creations. unsigned bands  for example  use p2p networks to distribute their music effectively  which also draws the attention of record companies looking for new artists to sign.  increasingly  what you are seeing on p2p is consumer-created content   said derek broes  from microsoft.  they will probably play an increasing role in helping p2p spread   he said. looking into p2p s future  file sharing is just the beginning for p2p networks  as far as mr broes is concerned.  once some of these issues are resolved  you are going to see aggressive movement to protect content  but also in ways that are unimaginable now   he said.  file-sharing is the tip of the iceberg.
tech,napster offers rented music to go music downloading  for those that have rejected the free peer to peer services  can be a costly business.  the cost of paying even as little as 70p per track can add up  particularly for those people who own one of the new generation of players that can store thousands of songs. paying per track for music is becoming as outmoded as paying per minute for internet access and alternative monthly or yearly subscription models are springing up as a more convenient  and ultimately cheaper way of owning music.   music fans are moving away from buying the traditional bundled package of a dozen or more songs that we used to call an album to newer ways that fit their lifestyle; either single tracks or subscriptions services   said paul myers  chief executive of wippit  a uk-based music download service. while itunes is doing good business with its sales of individual tracks to ipod owners  others are questioning whether the concept of owning music is even valid in the digital age. napster is due to launch a new rental subscription service - dubbed napster to go in the uk in the next few months. the service can be used on players that support microsoft windows latest digital rights management technology known as janus. this includes players made by samsung  rio and creative.  currently on offer in beta-version in the us  the service costs $15 per month for unlimited downloads. the technology ensures that music downloaded to the player only remains playable while the user subscribes to the service. users need to update their license on a monthly basis or the tunes will no longer play.  this has outraged some digital music lovers  especially as napster already offers a cheaper service for downloading music to the pc. napster claims the higher price is a result of record labels charging more for the to-go service and says it also offers  greater value  for customers. mr myers is not convinced a rental model will work for consumers.  we ve been offering our unlimited music subscription service for more than three years now and our customers know what they want. format interoperability  excellent value and the reassurance that music purchased from wippit is theirs to keep and enjoy on whatever device they choose   he said.  who wants to download a track that won t play next month if you decide to unsubscribe to the service or change portable player for an ipod or the latest mobile phone   wippit offers a download subscription service for £4.99 per month or £50 per year. it has a catalogue of around 60 000 songs.
tech,who do you think you are  the real danger is not what happens to your data as it crosses the net  argues analyst bill thompson. it is what happens when it arrives at the other end.  the financial services authority has warned banks and other financial institutions that members of criminal gangs may be applying for jobs which give them access to confidential customer data. the fear is not that they will steal money from our bank accounts but that they will instead steal something far more valuable in our digital society - our identities. armed with the personal details that a bank holds  plus a fake letter or two  it is apparently easy to get a loan  open a bank account with an overdraft or get a credit card in someone else s name. and it is then a simple matter to move the money into another account and leave the unwitting victim to sort out the mess when statements and demands for payment start arriving. identity theft is an increasingly significant economic crime  and we are all becoming more aware of the dangers of leaving bills  receipts and bank statements unshredded in our rubbish.  but  however careful you may be  if the organisations you trust with your personal data  bank accounts and credit cards are not able to look after their databases properly then you are in trouble. it is surprising that it has taken the gangs so long to realise that a well-placed insider is by far the simplest way to break the security of a computer system. in fact  i suspect that the fsa is probably very late to this particular party and that this sort of thing has been going on for rather a long time. has anyone checked bob cratchit s family links to the criminal underworld  i wonder  and it is hardly likely to be only banks that are being targeted. health authorities  government agencies and of course the big e-commerce sites like amazon must also offer rich pickings for the fraudsters. the good news is that better auditing is likely to catch out those who access account details that they are not supposed to. and as we all become aware of the danger of identity theft and look more carefully for unexpected transactions on our statements  banks should have good enough records and logs to trace the people who might have accessed the account details. fortunately there are now ways to keep bank systems more secure from the sort of data theft that involves taking a portable hard drive or flash memory card into the office  plugging it into a usb slot and sucking down customer files.  companies like securewave  for example  can restrict the use of usb ports just to authorised devices or even to an individual s personal memory card. these solutions are not perfect  but it does not feel like a wave of fraud is about to wash away the entire financial system. however the warning does highlight one of the major issues with e-commerce and online trading - the security or otherwise of the servers and other systems that make up the  back office . it has been clear for years that the real danger in paying for goods online with a credit card is not that the number will be intercepted in transit but that the shop you are dealing with will be hacked.  in fact i do not know of a single case where an e-mail containing payment details has led to card fraud.  there are simply too many e-mails passing over the net for interception to be a sensible tool for anyone out to commit fraud. cd universe  powergen and many other companies have left their databases open and suffered the consequences. and just last week the online bank cahoot admitted that its customer account details could be read by anyone who could guess a login name. whether it is external hackers breaking in because of poor system security or internal staff abusing the access they get as part of their job  the issue is the same: how do we make sure that our personal data is not abused  any organisation that processes personal data is  of course  bound by the data protection act and must take proper care of it. unauthorised disclosure is not allowed  but the penalties are small and the process of prosecuting under the act so convoluted as to be worthless in practice. this is not something we can just leave it to the market. the consequences of having one s identity stolen are too serious  and markets respond too slowly. after all  i bank with cahoot but it would be so much hassle to move my accounts that i did not even consider it when i heard about their security problems. i doubt many others have closed their accounts  especially when there is little guarantee that other banks are not going to make the same sort of mistake in future. the two options would seem to be more stringent data protection law  so that companies really feel the pressure to improve their internal processes  or a wave of civil lawsuits against financial institutions with sloppy practices whose customers suffer from identity theft. i have never felt comfortable with the us practice of suing everything that moves  partly because it seems to make lawyers richer than their clients  so i know which i d prefer.  bill thompson is a regular commentator on the bbc world service programme go digital.
business,asia shares defy post-quake gloom indonesian  indian and hong kong stock markets reached record highs.  investors seemed to feel that some of the worst-affected areas were so under-developed that the tragedy would have little impact on asia s listed firms.  obviously with a lot of loss of life  a lot of time is needed to clean up the mess  bury the people and find the missing   said abn amro s eddie wong.  [but] it s not necessarily a really big thing in the economic sense.   india s bombay stock exchange inched slightly above its previous record close on wednesday. expectations of strong corporate earnings in 2005 drove the indonesian stock exchange in jakarta to a record high on wednesday. in hong kong  the hang seng index may be benefiting in part from the potential for its listed property companies to gain from rebuilding contracts in the tsunami-affected regions of south east asia. in sri lanka  some economists have said that as much as 1% of annual growth may be lost. sri lanka s stock market has fallen about 5% since the weekend  but it is still 40% higher than at the start of 2004.  thailand may lose 30bn baht (£398m; $768m) in earnings from tourism over the next three months  according to tourism minister sontaya kunplome.  in the affected provinces  he expects the loss of tourism revenue to be offset by government reconstruction spending. thailand intends to spend a similar sum - around 30bn baht - on the rebuilding work.  it will take until the fourth quarter of next year before tourist visitors in phuket and five other provinces return to their normal level   said naris chaiyasoot  director general at the ministry s fiscal policy office. in the maldives the cost of reconstruction could wipe out economic growth  according to a government spokesman.  our nation is in peril here   said ahmed shaheed  the chief government spokesman. he estimated the economic cost of the disaster at hundreds of millions of dollars. the maldives has gross domestic product of $660m.  it won t be surprising if the cost exceeds our gdp   he said.  in the last few years  we made great progress in our standard of living - the united nations recognised this. now we see this can disappear in a few days  a few minutes.  shaheed noted that investment in a single tourist resort - the economic mainstay - could run to $40m. between 10 and 12 of the 80-odd resorts have been severely damaged  and a similar number have suffered significant damage.  however  many experts  including the world bank  have pointed out that it is still difficult to assess the magnitude of the disaster and its likely economic impact. in part  this is because of its scale  and because delivering aid and recovering the dead remain priorities.  calculators will have to wait   said an imf official in a briefing on wednesday.  the financial and world community will be turning toward reconstruction efforts and at that point people will begin to have a sense of the financial impact.
sport,murray to make cup history andrew murray will become britain s youngest-ever davis cup player after it was confirmed he will play in the doubles against israel on saturday.  the 17-year-old will play alongside fellow debutant david sherwood against israel s jonathan erlich and andy ram. murray will eclipse the record set by roger becker back in 1952. greg rusedski takes tim henman s place as first choice in the singles  while alex bogdanovic will play in the second singles clash. rusedski will take on former world number 30 harel levy and bogdanovic - who has previously played in two singles rubbers against australia - will face noam okun.  murray is the brightest young hope in british tennis  after winning the us open junior title last year and the bbc young sports personality of the year. british number one tim henman  who announced his davis cup retirement earlier this year  believes britain can win the tie in tel aviv.  it s going to be as really tough match. israel have some really good players - and their doubles pair of andy ram and jonathan erlich are among the top eight in the world - but i fancy our chances   he said. but henman urged bogdanovic  who has had run-ins with british tennis officials in the past  to seize his chance.  alex is a quality player - he s young but he s got to keep pushing forward.  he s got to be stronger  he s got a lot of ability but he s got to be more disciplined mentally and physically and if he does that he s got a good chance.
entertainment,briton wins short film oscar three of the five nominees in the live-action short film category at this year s oscars were british. for andrea arnold  who won the category  ashvin kumar and gary mckendry the past month has thrust them from relative obscurity into the limelight.  arnold s gritty drama wasp is about a single mother living on the breadline  while kumar s little terrorist follows a young pakistani muslim boy  who gets stuck on the wrong side of the heavily armed indian border. mckendry s entry  everything in this country must  forces british soldiers and catholics to challenge their relationship during the troubles in northern ireland. last week  the trio attended an official screening of all the nominated short films at the academy s headquarters in beverly hills.  i felt so privileged to have a thousand people watching my film on the biggest screen i ve ever seen   says arnold.  set in her native dartford  wasp tells the story of a young mum  who  unable to find a babysitter  leaves her four young daughters outside a pub while she s on a date. the image that sparked the film was that of a wasp crawling into a baby s mouth.  the other nominees said they made their films for this reason or that - they had something to say. but i just start with an image i can t shake off  work outwards from that and see what comes out   she explains.  since she presented children s tv shows number 73 and motormouth in the 1980s  arnold has kept a low profile and is having trouble adapting to this sudden onslaught of attention.  i m not interested in the publicity. it s not my personality. i m overwhelmed by all the fuss   she said.   it s all a bit like a beauty contest - all the films are great and so different.  but even though my film has won 30 awards worldwide (including one at sundance last month)  i d still be proud of it - even if it hadn t won any.  asked what the nomination means to her  arnold says she feels  flattered and honoured .  we ve all been overwhelmed by the response and can t get it in perspective yet. i m still reeling.   and she won t commit to an opinion of hollywood yet.  i m just in the middle of it  living moment to moment  day to day.  but despite her reservations about the academy awards and the media frenzy that surrounds it  she accepts that it has opened doors for her.  people will definitely listen to what i want to do now  and the phone didn t stop ringing for a week after i got nominated.  as for the future  arnold firmly believes that you often get a stronger vision of the world with short films.  you re left more to your own devices  without people interfering as much.  that said  she is currently working on a feature film with dogville and dancer in the dark director lars von trier.
entertainment,us  to raise tv indecency fines  us politicians are proposing a tough new law aimed at cracking down on indecency and bad language on us tv.  fines of up to $500 000 (£266 582) could be imposed each time broadcasters transmit nudity or profanities. the proposal  unveiled in the house of representatives  also seeks to revoke a broadcaster s licence after three violations have been committed. the exposure of janet jackson s breast at last year s superbowl landed cbs with a $550 000 (£293 264) fine. entertainers could also be liable for fines under the proposed legisation from both us politcians and officials from the federal communications commission (fcc). a republican senator from kansas  sam brownbeck  is set to call for a maximum $3 million (£1.6 million) fine for repeated violations.  the current maximum fine stands at $32 500 (£17 320) - 20 of the stations in the cbs network were each penalised these lesser amounts for the jackson incident. republican politician fred upton  who chairs the committee responsible for broadcasting  said current fines are  more of a cost of doing business rather than a deterrent . last year s janet jackson  wardrobe malfunction  encouraged the fcc to impose tougher rules  but the us congress adjourned last year without agreeing on a new level of fines. new figures have to be decided before new legislation can be put before president bush. certain broadcasters  like fox  claim the material they carry does not violate indecency laws and is protected under the right to free speech.
tech,no re-draft  for eu patent law a proposed european law on software patents will not be re-drafted by the european commission (ec) despite requests by meps.  the law is proving controversial and has been in limbo for a year. some major tech firms say it is needed to protect inventions  while others fear it will hurt smaller tech firms. the ec says the council of ministers will adopt a draft version that was agreed upon last may but said it would review  all aspects of the directive . the directive is intended to offer patent protection to inventions that use software to achieve their effect  in other words   computer implemented invention .  in a letter  ec president jos&#233; manuel barroso told the president of the european parliament  josep borrell  that the commission  did not intend to refer a new proposal to the parliament and the council (of ministers)  as it had supported the agreement reached by ministers in may 2004.  if the european council agrees on the draft directive it will then return for a second reading at the european parliament. but that will not guarantee that the directive will become law - instead it will probably mean further delays and controversy over the directive. most eu legislation now needs the approval of both parliament and the council of ministers before it becomes law. french green mep alain lipietz warned two weeks ago that if the commission ignored the parliament s request it would be an  insult  to the assembly. he said that the parliament would then reject the council s version of the legislation as part of the final or conciliation stage of the decision procedure. in the us  the patenting of computer programs and internet business methods is permitted.  this means that the us-based amazon.com holds a patent for its  one-click shopping  service  for example. critics are concerned that the directive could lead to a similar model happening in europe. this  they fear  could hurt small software developers because they do not have the legal and financial might of larger companies if they had to fight patent legal action in court. supporters say current laws are inefficient and it would serve to even up a playing field without bringing eu laws in line with the us.
business,mci shareholder sues to stop bid a shareholder in us phone firm mci has taken legal action to halt a $6.75bn (£3.6bn) buyout by telecoms giant verizon  hoping to get a better deal.  the lawsuit was filed on friday after qwest communications  which had an earlier offer for mci rejected  said it would submit an improved bid. mci s directors have backed verizon  despite it tabling less money. they are accused of breaching their fiduciary duties by depriving mci shareholders  of maximum value .  according the legal papers filed in a delaware court  verizon is set to pay an   unconscionable  unfair and grossly inadequate  sum for mci  which was formerly known as worldcom. qwest said on wednesday that mci had rejected a deal worth $8bn. a number of large mci shareholders expressed unhappiness at the decision  saying that verizon s offer  made up of cash  shares and dividends  undervalued the company. friday s lawsuit argues that the verizon offer makes no provision for future growth prospects and that consolidation in the us phone industry will put a premium on mci s network  assets and clients. mci s directors have argued that verizon is bigger than qwest  has fewer debts and has built a successful mobile division. chief executive michael capellas spent last week meeting with shareholders in an effort to win their backing.  in 2002  investors in the then-named worldcom lost millions when the company filed for bankruptcy following an accounting scandal. however  the firm - now renamed mci - has put its operations in order and emerged from bankruptcy protection last april. it is a long-distance and corporate phone firm  and would provide the buyer with access to a global telecommunications network and a large number of business-based subscribers. mci shares jumped on friday  hitting their highest level since april 2004 amid speculation that it would be the focus of a bidding war. a takeover of mci would be the fifth billion-dollar telecoms deal since october as companies look to cut costs and boost client bases. earlier this month  sbc communications agreed to buy its former parent and phone pioneer at&t for about $16bn.
politics,goldsmith denies war advice claim the attorney general has denied his statement to parliament about the legality of the iraq war was drafted by downing street officials.  lord goldsmith said lord falconer and baroness morgan played no part in drafting the answer. he added the answer represented his view that the war was legal  but was not a summary of his advice to the pm. the government has resisted calls to publish the full advice  saying such papers are always kept confidential.  in a statement  lord goldsmith said:  i was fully involved throughout the drafting process and personally finalised  and of course approved  the answer.  he said the answer had been prepared in his office with the involvement of solicitor general harriet harman  two of his own officials  three foreign office officials  a qc  christopher greenwood and the then lord chancellor  lord irvine of lairg.   no other minister or official was involved in any way.  he suggested the claim that lord falconer and lady morgan had drafted the answer were the result of a mis-transcription of his evidence to the butler inquiry into pre-war intelligence.  as i have always made clear  i set out in the answer my own genuinely held  independent view that military action was lawful under the existing (un) security council resolutions   he said.  the answer did not purport to be a summary of my confidential legal advice to government.  former foreign secretary robin cook said lord goldsmith s admission that his parliamentary answer was not a summary of his legal opinion suggested parliament may have been misled.  the attorney general may never have presented his answer as a summary  but others certainly did   he said.  what is clear from his statement today is that he does not believe that it was a full  accurate summary of his formal opinion.   earlier  tony blair dismissed questions about the attorney general s advice  and said his parliamentary statement had been a  fair summary  of his opinion.  that s what he (lord goldsmith) said and that s what i say. he has dealt with this time and time and time again   mr blair told his monthly news conference in downing street. he refused to answer further questions on the issue.  on the question of whether such papers have always been kept confidential  tory mp michael mates  who is a member of the commons intelligence and security committee and was part of the butler inquiry  told the bbc:  that  as a general rule  is right  but it s not an absolute rule.  he said there had been other occasions when advice had been published  most recently regarding prince charles s marriage plans. the government could not pick and choose when to use the convention  he said. mr mates added:  this may be one of those special occasions... when it would be in the public interest to see the advice which the attorney general gave to the prime minister.   the claims about lord falconer and baroness morgan s involvement were made in a book published this week by philippe sands qc  a member of cherie blair s matrix chambers. he also says lord goldsmith warned tony blair on 7 march 2003 that the iraq war could be illegal without a second un resolution sanctioning military action.  a short statement about lord goldsmith s position presented in a written parliamentary answer on 17 march 2003 - just before a crucial commons vote on the military action - did not suggest this. former minister clare short  who resigned from the government over the iraq war  said the ministerial answer was the same statement that was earlier shown to the cabinet as it discussed military action. she said the full advice should have been attached  according to the ministerial code  and demanded a lords inquiry into the matter. the conservatives and liberal democrats say they still want the publication of the full legal advice given by the attorney general. lib dem foreign affairs spokesman sir menzies campbell said lord goldsmith s statement still did not clear up the outstanding issues.  if his original advice of 7 march accepted that military action might be illegal  how was it that he resolved any such doubts by the time the parliamentary answer was published on 17 march   he said.  only the fullest disclosure will now do.
tech,games win for blu-ray dvd format the next-generation dvd format blu-ray is winning more supporters than its rival  according to its backers.  blu-ray  backed by 100 firms including sony  is competing against toshiba and nec-backed hd-dvd to be the format of choice for future films and games. the blu-ray association said on thursday that games giants electronic arts and vivendi would both support its dvd format. the next generation of dvds will hold high-definition video and sound. this offers incredible 3d-like quality of pictures which major hollywood studios and games publishers are extremely keen to exploit in the coming year. in a separate press conference at the consumer electronics show in las vegas  toshiba announced that dvd players for its technology would be on the market by the end of 2005.   as we move from standard definition video images to high-definition images  we have a much greater need for storage   richard doherty  from panasonic s hollywood laboratories  one of the pioneers of blu-ray  told the bbc news website.  so by utilising blue laser-based technology we can make an optical laser disc that can hold six times as much as today s dvd.  a blu-ray disc will be able to store 50gb of high-quality data  while toshiba s hd-dvd will hold 30gb. mr doherty added that it was making sure the discs could satisfy all high-definition needs  including the ability to record onto the dvds and smaller discs to fit into camcorders. both toshiba and blu-ray are hopeful that the emerging dvd format war  akin to the betamax and vhs fight in the 1980s  can be resolved over the next year when next-generation dvd players start to come out. when players do come out  they will be able to play standard dvds too  which is good news for those who have huge libraries of current dvds.  but the support from vivendi and electronics arts is a big boost to blu-ray in the battle for supremacy.  gaming is a $20 billion industry worldwide  so is as crucial as the film industry in terms of money to be made.  the technical requirement for game development today demands more advanced optical-disc technologies   said michael heilmann  chief technology officer for vivendi universal.  blu-ray offers the capacity  performance and high-speed internet connectivity to take us into the future of gaming.  ea  a leading games developer and publisher  added that the delivery of high-definition games of the future was vital and blu-ray had the capacity  functionality and interactivity needed for the kinds of projects it was planning. sony recently announced it would be using the technology in its next generation of playstations. mr doherty said gamers were  ravenous  for high-quality graphics and technology for the next generation of titles.  gamers  especially those working on pcs  are always focused on more capacity to deliver textures  deeper levels  for delivering higher-resolution playback.   he added:  the focus for games moving forward is on increased immersion.   gaming companies really like to focus on creating a world which involves creating complicated 3d models and textures and increasing the resolution  increasing the frame rate - all of these are part of getting a more immersive experience.  fitting these models on current dvd technologies means compressing the graphics so much that much of this quality is lost. as games move to more photo-real capability  the current technology is limiting.  they are thrilled at the advanced capacity to start to build these immersive environments   said mr doherty. currently  graphics-intensive pc games also require multiple discs for installation. high-definition dvds will cut down on that need. likewise  consoles rely on single discs  so dvds that can hold six times more data mean much better  high-resolution games. blu-ray has already won backing from major hollywood studios  such as mgm studios  disney  and buena vista  as well as top technology firms like dell  lg  samsung and phillips amongst others. while toshiba s hd-dvd technology has won backing from paramount  universal and warner bros.  the real world benefits (of hd-dvd) are apparent and obvious   said jim cardwell  president of warner home video. mr cardwell added that rapid time to market and dependability were significant factors in choosing to go with hd-dvd. both formats are courting microsoft to be the format of choice for the next generation xbox  but discussions are still on-going. next generation dvds will also be able to store images and other data. ces is the largest consumer electronics show in the world  and runs from 6 to 9 january.
sport,palace threat over cantona masks manchester united fans wearing eric cantona masks will not be allowed in selhurst park on saturday.  united fans are planning to mark the 10th anniversary of cantona s infamous kung-fu kick on crystal palace fan matthew simmons by wearing the masks. but palace stadium manager kevin corner has warned:  if they wear them inside selhurst park they will be immediately rejected on safety grounds.  and no fans wearing cantona masks will be allowed entry to the stadium.  united fans had declared saturday as  cantona day  and had planned to wear masks  that were popular during the frenchman s time as a player at the old trafford club. cantona received a nine-month ban following the incident and palace are keen to avoid an incident that would stir up ill feeling between the two sets of supporters. four months after the cantona incident a palace fan  paul nixon  was killed prior to an fa cup semi-final at villa park.
sport,middlesbrough 2-2 charlton a late header by teenager danny graham earned middlesbrough a battling draw with charlton at the riverside.  matt holland had put the visitors ahead in the 14th minute after his shot took a deflection off franck queudrue. but middlesbrough peppered the charlton goal after the break and chris riggott stroked home the equaliser. shaun bartlett s strike put charlton back in front but that lead lasted just six minutes before graham rushed onto queudrue s pass to head home. the match burst to life from the whistle and charlton defender hermann hreidarsson had sight of an open goal after just six minutes. hreidarsson received danny murphy s free-kick from the right but he crashed his free header wide of the far post. the iceland international looked such a danger the boro bench could be heard issuing frantic instructions to mark him.  charlton s early pressure paid off when bartlett received a long ball from talal el karkouri in the box and laid it off to holland who buried his right-footed strike. szilard nemeth  recalled in place of joseph-desire job  was twice denied his chance to get middlesbrough back on level terms by dean kiely. the striker played a great one-two with jimmy floyd hasselbaink only to see kiely get down well to smother his shot before directing a header straight into the keeper s arms. boro had plenty of time on the ball but the addicks comfortably mopped up the pressure - with kiely tipping a hasselbaink header over the bar - to take their lead into half-time.  it was all one-way traffic after the break at the riverside as middlesbrough poured forward and kiely even saved hreidarsson s blushes when he palmed the ball away to prevent a charlton own goal. but the addicks keeper could do nothing about riggott s equaliser in the 74th minute. the boro defender looked suspiciously offside as he got on the end of gareth southgate s misdirected effort  but despite the charlton protests his goal stood. the addicks did not let their heads drop and bartlett left the boro defence standing  picking up hreidarsson s cross to easily sink his right-footed strike. but substitute graham was on hand to grab a share of the points for the home side. the 19-year-old striker nodding home the equaliser - and his first premiership goal - with five minutes left on the clock.   i felt we did enough to win the game even though the first half was lacklustre.  we dominated after the break  the players showed a fantastic response and we should have gone on to win.  but for (charlton goalkeeper) dean kiely  who made three tremendous saves  we could have scored five or six.    to take the lead and then to get penned back  it feels a little bit like a defeat   admitted kiely.  we were winning but middlesbrough kept knocking on the door. but we stood up and credit to us we didn t capitulate.  we ll kick on now. our short-term ambition is to progress from the seventh place finish from last year.   nash  reiziger (graham 82)  riggott  southgate  queudrue  parlour (job 86)  doriva  nemeth (parnaby 87)  zenden  downing  hasselbaink.  subs not used: cooper  knight.  riggott 74  graham 86.  kiely  hreidarsson  perry  el karkouri  young  konchesky  murphy (euell 78)  holland  kishishev  thomas (johansson 72)  bartlett.  subs not used: fish  jeffers  andersen.  konchesky  hreidarsson  perry.  holland 14  bartlett 80.  29 603  m riley (w yorkshire).
